PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
80.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
97.35725,0.12002499999999999

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.71227718210571,32.241856002333776,95.84173053781183,46.459846151344884,5.251621756161257e-06,2.5457547298777957e-06,2215,6.6504543170414545e-12,-0.1790043414429816,3487.6387591050634,36.48998210559014
-104.71228112732592,32.24183655020381,69.12665189727701,35.14996514704566,3.7877762327246694e-06,1.9260328528991666e-06,1241,3.726055895010585e-12,-0.08992392441961172,1903.1345896046862,34.79178998802302
-104.71227230537517,32.241831728267364,85.30690274810367,55.57383133446038,4.674368710881397e-06,3.0451530880292846e-06,3089,9.274606494510633e-12,-0.1631758155627614,3713.244908244845,16.81130449701228
-104.7123093466094,32.24182876935182,116.9548410719242,29.665108957341218,6.408508949234612e-06,1.6254916384027988e-06,1605,4.81895222521514e-12,-2.0572413438528643,2717.460450952943,40.93750290138839
-104.71224123676598,32.24182931729914,52.62112435954857,29.38443529751929,2.8833603063046447e-06,1.6101122009695326e-06,752,2.257851759103916e-12,-2.0715000585146814,1211.09037802212,37.90719390999364
-104.7122460587018,32.241826303588866,38.509912344133994,23.245000251629225,2.11014025267969e-06,1.2737035147259665e-06,539,1.6183272581875143e-12,-0.03298999859966423,701.1342240787558,23.12456281702544
-104.71224841487498,32.24182482413109,53.90269505634173,40.61394223684515,2.953583626726456e-06,2.2254300027517236e-06,1280,3.843151930389644e-12,-3.023172080692076,1714.6864183914463,25.35078214471584
-104.71226666151847,32.24182350905752,41.773687308111185,32.881904702236206,2.2889779209047527e-06,1.8017550929984212e-06,827,2.4830364425251843e-12,-2.5868298714714086,1075.8676752192514,23.131810812006652
-104.71225822313079,32.241823673441715,42.71461128195506,28.778672048272153,2.340535596086574e-06,1.5769195672286996e-06,830,2.492043829862035e-12,-0.12470158953530586,962.8226314058569,13.795129764650122
-104.71226255191408,32.24182142685769,35.11127576768592,27.24973879241078,1.9239128787998065e-06,1.4931420821484166e-06,634,1.9035611905211208e-12,-1.4819985350512046,749.3902437568299,15.397884442471202
-104.71225718203101,32.24182098849983,57.42514689588621,37.95116006152458,3.1465954245287082e-06,2.079523572167033e-06,1075,3.2276471290381777e-12,-0.3601069307600593,1706.9714277935439,37.0229646204705
-104.71224836008025,32.24181485148981,121.6722877182803,63.28892536180747,6.66700016493485e-06,3.467899582875399e-06,5090,1.528253384819007e-11,-3.0174744433153293,6031.40479090734,15.60838351169129
-104.71226123684067,32.24181479669508,47.77201941751909,27.231726108133874,2.617654909828897e-06,1.49215508197527e-06,783,2.3509280949180403e-12,-1.6339752588419718,1018.9382177743646,23.155301632489277
-104.71225657928903,32.24181408436356,24.090361791167396,21.755081981793378,1.3200248721132806e-06,1.1920638452744103e-06,329,9.878101446079633e-13,-2.9894316277037287,410.49051622877465,19.851985126827714
-104.71225088063761,32.24180937201658,106.65593561205763,94.52960826170562,5.844183204340585e-06,5.179724370197169e-06,4737,1.42226646048873e-11,-2.3181097009661054,7896.815098189648,40.01379111578842
