PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
80.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
97.8334,0.022225

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.71220479826394,32.24180526241166,34.59889755471432,25.966310455024015,1.8958372529161205e-06,1.422816972811674e-06,605,1.8164897795982303e-12,-2.4723758386477708,703.674134102133,14.022703026883072
-104.7122086338947,32.24179726238074,226.7215852327853,133.08109345388527,1.2423148068368006e-05,7.292142595864586e-06,19293,5.792650796328704e-11,-0.06359397622390284,23632.426255502072,18.36216987873504
-104.71219915440724,32.24179950896477,67.21073956047458,38.69519639314495,3.6827943333538114e-06,2.1202928421351953e-06,1461,4.386597633046305e-12,-0.7406572638751874,2037.017737847602,28.277502308656686
-104.71219279821912,32.241799234991106,37.93695045990026,30.944371150262775,2.0787449608813443e-06,1.6955884649780547e-06,753,2.260854221549533e-12,-2.228797291550108,919.481848297966,18.10605055511832
-104.71221740105074,32.24179523497565,52.68444308127795,31.60723647697552,2.886829838571439e-06,1.731909991641184e-06,1012,3.0384919949643125e-12,-1.748209064297649,1304.2714882496293,22.408792255503972
-104.71221482569865,32.24179402949154,55.55018952978706,46.518141836965235,3.043857641723374e-06,2.548949026236764e-06,1601,4.806942375432672e-12,-0.09712632094217333,2023.9835800292115,20.898567765214114
-104.7122214558604,32.24179337195475,55.73990727887588,35.13866053729293,3.0542531745779453e-06,1.9254134198589946e-06,1359,4.08034646359338e-12,-2.9556353001097166,1534.0888933576634,11.413216933892665
-104.71218660641517,32.24179189249698,47.53619814966953,24.737181086884434,2.6047331471076396e-06,1.355467160838987e-06,812,2.4379995058409307e-12,-2.6831269332754157,921.0299109474341,11.83782520540278
-104.7121870995677,32.24178915276036,42.444570555498274,34.442711423875984,2.3257387873671145e-06,1.8872790760330595e-06,950,2.852339323336064e-12,-0.057630314231820634,1145.0344628471416,17.033064870570456
-104.7122214558604,32.24178816645518,85.00065416662751,32.79854782399872,4.657587902519019e-06,1.7971875753542676e-06,1549,4.650814328260593e-12,-2.1372757802070925,2183.614476505248,29.062569575968045
-104.71220227770658,32.24178559110276,44.55874049723432,30.642043258874292,2.4415841586885645e-06,1.6790224897707967e-06,915,2.7472531377394722e-12,-2.0652641166419965,1069.4234653234773,14.439880022341534
-104.71223586687313,32.241782358213555,42.392489509918306,24.690079051816795,2.322885020531764e-06,1.3528862175407743e-06,727,2.1827901979634934e-12,-2.8535359814296477,819.8048496645364,11.320358705186004
-104.71223553810478,32.24177956368221,33.77991436222141,24.890397992315165,1.8509612899353673e-06,1.3638626398172626e-06,564,1.693388819327937e-12,-2.93843537699859,658.5510802309317,14.357440610039818
-104.71222857917468,32.241774741745765,31.853993381354098,22.033797927058043,1.7454309696144094e-06,1.2073360102669185e-06,480,1.4411819738961166e-12,-2.517629473550413,549.7336593505169,12.684989933653275
-104.71222331888106,32.24176981021986,41.53648442258221,22.547614155003984,2.2759804528156645e-06,1.235490431792989e-06,433,1.3000662389521218e-12,-2.0096103375974304,733.5494764676135,40.9719434215809
-104.71223175726874,32.241766906099045,32.05495855221352,28.59814051164054,1.7564428019091073e-06,1.5670273904062688e-06,591,1.7744553053595936e-12,-0.04695004738298958,718.0126514524284,17.68947262913842
-104.71222814081688,32.2417656458202,43.06067454081961,24.209801813605825,2.3594980389500634e-06,1.326569555904717e-06,635,1.9065636529667374e-12,-1.3683302891094333,816.528117123298,22.23170437324778
-104.71214929120731,32.24185545438645,74.00471898671778,48.94956720736595,4.05506860225064e-06,2.682178323141427e-06,1809,5.43145456412099e-12,-0.6962682537758947,2837.313676377009,36.242509417924914
-104.712167099493,32.24184904340277,177.02495148266286,84.75548164312255,9.700034435657097e-06,4.644153740268123e-06,10087,3.028583868893777e-11,-2.2071420073461243,11751.718004547929,14.165741586921001
-104.71221285308854,32.241808002148275,30.723662275807083,23.047450590662137,1.6834947817738259e-06,1.2628788343739383e-06,459,1.3781302625381614e-12,-0.6620047595666967,554.6192720356424,17.2405246007206
-104.71220737361602,32.241802522675044,53.01155444377188,20.528056430511707,2.904753817388609e-06,1.124829311378611e-06,633,1.9005587280755038e-12,-2.2341874193267484,852.3489947703891,25.73464579840077
-104.71220337360108,32.24180246788031,45.24214103082581,25.85703494104169,2.4790309064699538e-06,1.4168292505175856e-06,596,1.789467617587678e-12,-0.511706805310947,916.2646948267917,34.95329424291893
-104.71219564754483,32.241790413039205,62.516050892397466,45.54469253371696,3.4255501349307605e-06,2.4956091344091455e-06,1685,5.059149220864493e-12,-2.8616559674194484,2230.1208184099023,24.443555430264926
-104.71221093527316,32.24177912532435,44.87560529685709,20.283541137519023,2.4589466798588612e-06,1.111431161896242e-06,642,1.927580890086056e-12,-2.127059110583708,712.9403221463419,9.950387142190612
-104.71221389418832,32.24177742668765,25.927013004503017,20.196841428148982,1.4206636796171578e-06,1.1066804747224444e-06,372,1.1169160297694903e-12,-1.6384132416331472,410.14273440843164,9.299868364959996
