PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
50.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
95.27397212809159,0.0

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.71185159147068,32.24200383790716,62.38493417774399,27.49154966987279,3.418380464568908e-06,1.506398581177719e-06,1134,3.4048219648424446e-12,-1.2814613418160923,1343.3154932564569,15.582005441553836
-104.71181570076743,32.24200016664439,76.13154507942521,49.2910016375086,4.171625567408197e-06,2.7008988515820967e-06,2071,6.218153694169932e-12,-2.0938718514848427,2939.215089885665,29.539011720283405
-104.71185082434114,32.24200076938902,30.839039870084438,26.450700839622627,1.6898241991824855e-06,1.449365302954499e-06,475,1.426182039947232e-12,-0.13824625979060023,638.9062158606054,25.654190206902904
-104.71183361872157,32.24199813923062,45.99831049975753,26.351587831009315,2.520475946444803e-06,1.4439344088308778e-06,823,2.4710480397401514e-12,-2.6440495595248894,949.3967721315636,13.313377066553583
-104.7118134541738,32.24205413968667,33.79257854825093,29.595295189759977,1.8516632561898566e-06,1.6216732493711221e-06,672,2.017672275462189e-12,-0.3911710229951657,783.3269875620952,14.212070990758525
-104.71182868717456,32.24204235876881,159.61862198753823,87.67890585237997,8.746297265121864e-06,4.8043628300801845e-06,9144,2.7454754891110504e-11,-3.09191462673978,10961.696161881875,16.58225273751629
-104.71180348148984,32.242041482049345,79.87286500461306,37.75585118024797,4.376631072543877e-06,2.0688306527663935e-06,1426,4.281548608346848e-12,-2.8430905549763974,2362.014773078342,39.62781197420126
-104.71182441316715,32.24203698886207,104.98369216013536,52.77728804568352,5.752578040012618e-06,2.8919298033443066e-06,3518,1.0562754561124972e-11,-2.272874589320524,4339.782797147294,18.936035178707186
-104.71182468714198,32.24202893400195,289.998499879216,142.47239010636267,1.5890458486611e-05,7.806770039901368e-06,25900,7.776445228343855e-11,-0.06015994175767281,32361.268941609982,19.966055574854515
-104.71180665959791,32.24203008469625,46.41134134920546,28.58192480228344,2.5431079585744363e-06,1.5661456515371206e-06,854,2.5641251833998656e-12,-0.899548274654646,1038.99790979497,17.80541693596635
-104.71183465982594,32.2420194544727,308.75950801707666,157.2123927637718,1.6918467324952624e-05,8.614448012089672e-06,26547,7.970706234627193e-11,-1.84836918689097,38019.48232821622,30.175272322689935
-104.71183137212793,32.24201424895085,176.47598860938083,64.3898499027228,9.669996127735084e-06,3.528239757324555e-06,6094,1.82971649503967e-11,-2.664982911631108,8900.248191120847,31.529999286092313
-104.71184687910353,32.24201139961258,51.39958268896502,49.03407147097249,2.8164384825725264e-06,2.6868203713589215e-06,1261,3.786138004996757e-12,-2.139263950335507,1974.0430976438236,36.12094885339114
-104.71182211177855,32.242010084533376,59.8015523654354,37.92184629676988,3.276824141137396e-06,2.0779263498447237e-06,1084,3.254697539584841e-12,-1.6483392483253116,1776.2374103489835,38.97212198750938
-104.7118451256646,32.242008057119605,128.22716366860038,63.68328077510958,7.02620331477722e-06,3.4895233246708168e-06,4340,1.3030800112359972e-11,-2.621071549665346,6395.94243206097,32.14447994020612
-104.71181520761273,32.242003289957495,58.80300488766604,25.72283330866693,3.222108764164712e-06,1.409481824973679e-06,725,2.176804166235249e-12,-2.6269747013942895,1184.7245939927132,38.80434291005702
-104.71183005704873,32.24200290639273,33.37995313951264,20.511767348438447,1.8290534601708854e-06,1.1239416330537513e-06,413,1.2400277526278038e-12,-0.27203664633056146,536.275412869785,22.987332611446416
-104.71186271484893,32.242000550209156,35.21423126779682,26.31404411197208,1.929562671296247e-06,1.4418772019520745e-06,648,1.94561255133854e-12,-2.4734012493657165,725.7798252591064,10.716724625314384
-104.71187060532415,32.24199419399301,23.15112352355944,20.864304320653083,1.2685650698977652e-06,1.1432588851233498e-06,261,7.836494998446896e-13,-1.8628885944261044,378.333729920454,31.013288174206366
-104.71186726283118,32.2419899199856,41.494439992188425,22.134306615561865,2.2736865066394014e-06,1.21284862008251e-06,553,1.6603761433490933e-12,-0.4949268268214315,719.3742873741149,23.127638879257162
-104.71186961901475,32.2419897556007,51.529890477884386,22.424258827658843,2.8235786936810933e-06,1.2287365422315798e-06,688,2.0657120915446225e-12,-2.7220114048624513,905.057972278268,23.982770046417716
-104.71185065995624,32.241988276136595,35.304105065109276,23.65852408721659,1.934487303133386e-06,1.2963680674864945e-06,488,1.4652143905142089e-12,-0.0969840841415397,654.2021036730664,25.405314770452787
