PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
90.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
97.639225,0

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.71168315243114,32.24217030431859,90.44182985908505,21.45141252937832,4.955735655958553e-06,1.1754243595928019e-06,1024,3.0745215443117154e-12,-2.785777879753715,1519.5826164538407,32.61307487251679
-104.71166013864655,32.242168276913496,71.07116472297717,49.09825291288579,3.894325288165115e-06,2.690325516243602e-06,1584,4.755900513857185e-12,-0.0830669164292206,2733.1190721865346,42.044237438481694
-104.71167509760653,32.24216449607697,149.94895837286336,60.20652053636579,8.21641270129164e-06,3.299000042437744e-06,5150,1.5462681594927083e-11,-2.453163860564055,7071.085095211522,27.168179555814763
-104.7116798099529,32.24216646868733,92.7744532105023,26.213062668226485,5.083551122900688e-06,1.4363376937331707e-06,1333,4.002282440007341e-12,-2.6789581024770603,1904.7818776853587,30.018233813741084
-104.71168600175685,32.242161811135084,171.7306880305954,107.89250975351668,9.40993669877663e-06,5.911940950657892e-06,12307,3.6951305318207305e-11,-1.7768285896059182,14512.368142041823,15.19647324583056
-104.71167827570059,32.24215797550382,92.58352086826936,56.21945556349549,5.073089036742615e-06,3.0805298933987157e-06,3476,1.0436559460964377e-11,-2.7455138177492477,4076.800029081328,14.737049273832376
-104.71164145364526,32.24219737291635,188.50936077694647,61.884162241949014,1.032931954317846e-05,3.390925966882613e-06,6380,1.9155710403035882e-11,-3.0190479930469927,9137.16606430025,30.17528678911454
-104.71165213861667,32.24219512633233,56.51876030645838,35.9040498673488,3.0969302160039724e-06,1.9673527216130396e-06,1263,3.7921100688141565e-12,-1.1827001269802166,1589.4070941574912,20.536406019410165
-104.71167833049532,32.24219561948492,39.03475194726479,26.19419200650536,2.1388986970736934e-06,1.4353036809175453e-06,588,1.7654479180227428e-12,-0.34536204269864523,800.8579882077754,26.57874321565128
-104.7116415632347,32.242192222211514,196.26326092551028,56.42674209608081,1.0754192408962478e-05,3.0918881030029842e-06,6072,1.8230951969785876e-11,-2.945218530662646,8674.07290176673,29.998282597287623
-104.71166041262018,32.24218942768017,195.60365463053523,85.42647163720541,1.0718049460063769e-05,4.680920455886868e-06,10340,3.104546168767885e-11,-2.944622824224699,13087.856217732446,20.995464589605106
-104.71163882349845,32.242190085216954,43.80155405025657,31.969951890029634,2.400094331698744e-06,1.7517848847989042e-06,851,2.55509554121999e-12,-2.6635636189751937,1096.8079338124596,22.411210407463162
-104.71168446750454,32.24218526328051,39.275022922119916,25.23343466690402,2.1520642802892996e-06,1.3826592418122705e-06,664,1.993635063889628e-12,-2.787396263869559,776.232634239794,14.458633828209171
-104.71167054964434,32.24218192080184,59.84154873967928,28.875908526262933,3.279001511347908e-06,1.5822476137950898e-06,807,2.422987193612846e-12,-2.736500627450067,1353.4354995849499,40.3739594352684
-104.71168600175685,32.24218120847032,56.21348868614944,35.11081260024306,3.0802029399650597e-06,1.9238874996647887e-06,1269,3.8101248434878586e-12,-0.1321294855443229,1545.8968106215525,17.911726624898186
-104.71168463188872,32.2421716741869,45.55673484709912,25.297649982637843,2.496268989720578e-06,1.3861779027055383e-06,733,2.2008049726371946e-12,-2.3480360005346164,902.6759056466003,18.796990656913447
