PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
130.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
93.0856,6.508374999999999

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.71246090883886,32.24174361853771,50.527924802787346,32.836217935635304,2.7686640015677696e-06,1.799251698953848e-06,763,2.290878846005702e-12,-1.7321929864340373,1299.5221093180755,41.2861085987691
-104.71246288144897,32.24173320753857,37.66127944553018,23.366972919156623,2.063639642055347e-06,1.2803869741214665e-06,406,1.2189997529204654e-12,-2.7699757946932744,689.2814748081602,41.098083317414364
-104.71248184042389,32.241695234789084,32.99733863101721,29.948220690074834,1.8080802639691846e-06,1.6410046693832004e-06,479,1.4381795114504996e-12,-1.9123763192867322,774.0143630779663,38.11484349008774
-104.7124892377118,32.241683618305835,36.26500746944891,26.129905512566825,1.9871312959939857e-06,1.431781119833762e-06,593,1.7804602302508274e-12,-1.8829602480677656,742.2063947320628,20.10308666040616
-104.71250973093902,32.241672440180444,33.42293040122941,26.134080681789367,1.8314004501464133e-06,1.4320098971043907e-06,592,1.7774577678052104e-12,-2.9703805229227482,684.1492156900463,13.469169236290474
-104.71249510074739,32.24167085113321,49.06795221130928,24.732714125558644,2.688665197479185e-06,1.3552223948988187e-06,786,2.359935482254891e-12,-0.7755081276988561,950.5364879211959,17.30985501472267
-104.71249740212585,32.24168022103243,214.33623359555293,51.18864830310547,1.174449606833827e-05,2.8048681674317063e-06,7054,2.117937009138168e-11,-2.3747543321177518,8593.465500527052,17.91437343214602
-104.71249608705244,32.241677919653675,111.21853485836662,32.02148681454428,6.094189598550131e-06,1.754608727077884e-06,1767,5.305351141405079e-12,-2.314637751944165,2789.444622537473,36.65405702183778
-104.71248688153861,32.24167145387526,31.537008540379706,20.10493115956896,1.7280618708106512e-06,1.1016442763631184e-06,432,1.297063776506505e-12,-2.7087638537893444,496.6176693298556,13.011552612908794
-104.71248162124499,32.24165687847647,108.74108276259291,56.728147310260205,5.958438279651736e-06,3.1084035203616105e-06,3728,1.1193179997259839e-11,-2.7849672887250616,4831.604026256472,22.841359106812913
