PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
120.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
99.142925,0.0

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.7122410723818,32.24193961889538,45.12036801286674,24.5109095711202,2.4723583868186627e-06,1.3430686742056702e-06,631,1.8945538031842697e-12,-3.081025307028395,866.2258547165745,27.155256730767917
-104.7122458395229,32.24193600244305,33.224731099250285,26.492136397850828,1.8205401728904754e-06,1.4516294634230979e-06,549,1.6483518826436834e-12,-0.5498053532770621,689.4099361571463,20.366682983974396
-104.71224940118003,32.2419330435275,92.66522349466382,36.697200420410944,5.077565910103529e-06,2.0108131920886757e-06,2130,6.3952450091640175e-12,-2.428764909298307,2663.4760294604325,20.029315960035284
-104.71225515462618,32.24193085173821,38.83360959732128,20.590674585941805,2.1278771562989054e-06,1.1282604563041259e-06,460,1.3811327249837784e-12,-1.750133221135789,626.2927966012278,26.55192547378275
-104.71225701764683,32.24192663254382,52.04132022810471,39.89279784118573,2.851590095417212e-06,2.1859150902357754e-06,1308,3.927220878866918e-12,-0.3627132566302711,1626.0799057453357,19.561148540209004
-104.7122417299185,32.241894139267565,82.23443905054762,43.68164950711916,4.506013891863024e-06,2.393524194620986e-06,2080,6.245121886883172e-12,-2.8643102812772776,2813.531912050745,26.071568938277434
-104.7122823876046,32.2418906324047,94.12666497173483,80.63925647836561,5.157645201381712e-06,4.418606293376316e-06,4445,1.3345945570767162e-11,-0.3801141535688497,5945.087725363784,25.23239007834813
-104.71229877122744,32.241890084457374,44.523822004210835,26.986825675142683,2.439670809288199e-06,1.4787358288506363e-06,741,2.22482467220213e-12,-2.5102192724518546,941.1163594918294,21.263721268205916
-104.7122558669576,32.24188613923665,124.32303281837198,104.41539611464003,6.812247027231303e-06,5.721413447323993e-06,7186,2.157569513420311e-11,-2.039052868559465,10167.524269666563,29.323994618449433
-104.71226540123979,32.241883673473694,145.09800792882425,103.18320383166619,7.950606181031393e-06,5.653895803759674e-06,7155,2.1482618798388988e-11,-0.13923658757591428,11726.530564216657,38.98451071424841
-104.71229997671139,32.241882961142174,78.04546939318236,46.29150337862532,4.276480430133222e-06,2.536530433084054e-06,2460,7.386057616217597e-12,-1.903934999940283,2829.749967255532,13.066524305472063
-104.71229504518612,32.24188104332654,57.99469165163826,26.40841886375407,3.177803475694218e-06,1.44704218373848e-06,771,2.3148985455706374e-12,-1.455178524550331,1199.581404126827,35.727579858474925
-104.71229416847052,32.2418762213901,99.79385284991302,47.21496880984034,5.468177231534821e-06,2.5871314721347663e-06,2886,8.665106618050401e-12,-0.4956050217009149,3690.477642585251,21.798740447637527
-104.71224430527059,32.241934961343134,44.977869741704346,23.894600575952396,2.4645502325120526e-06,1.3092981891635182e-06,566,1.6993937442191708e-12,-0.3838909538262709,841.7783250127505,32.761395348184244
-104.71224227786576,32.241928824333115,38.01187074284403,24.225081393593644,2.082850197563502e-06,1.3274067963660356e-06,334,1.0028224568360477e-12,-1.3610156655694146,721.2462531223109,53.69126722612458
-104.71224446965476,32.241927838027934,40.1702121787116,33.79533406238066,2.201115933983553e-06,1.8518062082436595e-06,393,1.1799677411274455e-12,-0.3185179782317711,1063.3101284419552,63.03994577989639
-104.71224337376026,32.24192487911239,43.19280160100052,23.798601026337753,2.3667379055502384e-06,1.304037919753639e-06,587,1.762445455577126e-12,-3.118159570785809,805.1223524975895,27.09182670446882
-104.71228797666657,32.241877974821534,58.35696331479401,23.69346908895182,3.1976540536960294e-06,1.2982772436207562e-06,685,2.056686775247583e-12,-2.4710998771718367,1082.9799562066723,36.74859852445165
