PebbleCounts Parameters
otsu_threshold,maxGS,cutoff,min_sz_factors,win_sz_factors,improvement_ths,coordinate_scales,overlaps,first_nl_denoise,nl_means_chroma_filts,bilat_filt_szs,tophat_th,sobel_th,canny_sig
80.0,0.3,20,"[50, 5, 1]","[10, 3, 2]","[0.01, 0.1, 0.1]","[0.5, 0.5, 0.5]","[0.5, 0.3, 0.1]",5,"[3, 2, 1]","[9, 5, 3]",90,90,2

Image Details
perc. not meas.,perc. background color
98.953225,0

Pebble Details
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.71177537196343,32.24208981105673,53.50040507737643,24.9606896726753,2.9315402559112108e-06,1.3677142534701564e-06,791,2.3749477944829756e-12,-2.7182031856097506,1045.9543548851057,24.375284991581825
-104.71175044036346,32.24208723570431,35.3709611738157,30.4219459765224,1.938142270536955e-06,1.6669623185908205e-06,637,1.9125685778579714e-12,-1.045701363683492,842.8163143062673,24.42006767223974
-104.71176178287158,32.24208668775699,84.19025896193203,46.57585117182349,4.613182516011641e-06,2.5521111936639853e-06,2604,7.818412208386433e-12,-0.4281131638493261,3071.296374054226,15.21495541758405
-104.71175054995291,32.242083564457246,65.75208859493672,48.87924408500436,3.6028679474019003e-06,2.67832498663255e-06,2170,6.515343506988694e-12,-0.7756819455625165,2517.289213373148,13.796158642724373
-104.71177000208036,32.24208252335733,50.340719895790045,38.48075972461211,2.7584061592173615e-06,2.108542842761577e-06,1245,3.738065744793053e-12,-1.579445241006837,1517.2674496468535,17.944591753433066
-104.71177707059991,32.24208159184688,79.02073606504212,50.91387152840479,4.329919904183381e-06,2.7898118482270296e-06,2276,6.8336045262240864e-12,-2.4580641450139695,3151.202224730537,27.773597576885965
-104.7117526869472,32.24208148225742,62.697157285526885,56.79562125911965,3.4354738108598287e-06,3.1121007371774588e-06,2098,6.2991662109042765e-12,-0.17138502027833713,2789.085230710196,24.77820409002783
-104.71179400217,32.2420807699259,74.96659555232088,68.0137596058297,4.107774369042592e-06,3.726795599995766e-06,3308,9.932145770100737e-12,-0.7171256747749805,3993.591617627075,17.167294086881167
-104.71177937197837,32.24208131787322,33.007065922057656,21.5480570792788,1.8086132682562512e-06,1.1807199716192515e-06,466,1.3991474996574799e-12,-0.8402246305295294,557.0755774758276,16.348872784641056
-104.71178342678803,32.242079948004914,80.42774052350254,61.2648134784886,4.407016333719902e-06,3.3569889185573316e-06,2850,8.557017970008192e-12,-0.09795320292968035,3859.366875835521,26.15369070391893
-104.71177964595199,32.24207912608393,39.93162559199801,21.013505197031773,2.188042646361529e-06,1.1514293455125171e-06,545,1.6363420328612158e-12,-0.6440609726378446,657.2257542106577,17.075678104769835
-104.71175942669839,32.2420755096316,192.829844357745,37.5340866841228,1.0566059274845842e-05,2.05667014902465e-06,4557,1.3682221364676256e-11,-2.57624865498813,5668.905072566037,19.61410639855241
-104.71178616652429,32.242076386347314,63.46661155221124,56.5422814509197,3.4776358497192634e-06,3.0982190507661342e-06,2179,6.542365668999246e-12,-2.1525129415426347,2810.720890482368,22.47540453488264
-104.71177241304827,32.242069043853185,182.0142086069662,69.49930235238688,9.973419433132043e-06,3.808195513830265e-06,6248,1.875938536021445e-11,-2.4758482486761153,9907.973083575227,36.93967527669695
-104.71178107061485,32.2420683863164,33.71802359459022,27.184607971907916,1.847570002027964e-06,1.489573256418433e-06,602,1.8074823922613795e-12,-2.8043248822559694,717.9335780905998,16.148231762461112
-104.71178561857704,32.24206723562702,49.80240259182875,36.27241029252693,2.7289092078441194e-06,1.9875369316864485e-06,683,2.0506818503563494e-12,-0.4411117190595979,1414.9001457033246,51.7280422880661
-104.71178468706671,32.24206553699032,53.810946723865484,28.66548547737812,2.948556301612229e-06,1.570717539626768e-06,843,2.531075841655055e-12,-2.7464715538591307,1208.1726927833463,30.225206625227898
-104.7117833719933,32.242055290375376,47.01770998651941,23.474606738333357,2.576322728153059e-06,1.2862847401917926e-06,759,2.2788689962232345e-12,-2.495270986419275,864.4878215939302,12.20234906252737
-104.71178611172957,32.24204827664964,29.25065530649812,22.460379723750226,1.6027817624701084e-06,1.2307104446778999e-06,334,1.0028224568360477e-12,-3.0531026736630453,514.5786647667159,35.092528534695695
-104.71178594734539,32.24204619444981,35.08559512409237,22.762233742147895,1.922505714865565e-06,1.2472504541425296e-06,541,1.6243321830787482e-12,-2.935828253863517,625.5223151239151,13.512278152246465
-104.71179131722846,32.242043838276324,81.23793480442902,21.954111351432946,4.45141071066359e-06,1.2029696058637588e-06,1072,3.218639741701327e-12,-2.179071853877577,1396.9273435620473,23.260146281732155
-104.71179290627549,32.24203183822995,32.446661147555695,28.74954900506204,1.7779060398963662e-06,1.575323777936607e-06,566,1.6993937442191708e-12,-2.400170403717748,730.6344251225751,22.533078029406447
-104.71176611165487,32.24208504391502,96.02075771442051,59.960102126256835,5.261431501982273e-06,3.28549761216666e-06,3375,1.013331075395707e-11,-1.7020910945913479,4509.481129583032,25.157686593710878
-104.71176457740256,32.24207605757892,67.19731935403405,26.792974918998713,3.682058976764153e-06,1.4681138289900186e-06,981,2.9454156591501884e-12,-2.6719194390083354,1410.1716106984122,30.43399877308957
-104.71176830344388,32.2420753452474,83.54847402544463,24.90656463925669,4.578016083641097e-06,1.364748486872881e-06,961,2.8853664102378503e-12,-2.3244660768670373,1629.8642461593106,41.03803416360927
